ukprn,he_provider,country_of_he_provider,region_of_he_provider,academic_year,int_n_consult_sme,int_n_consult_lc,int_n_consult_nc,int_n_consult_total,int_v_consult_sme_000gbp,int_v_consult_lc_000gbp,int_v_consult_nc_000gbp,int_v_consult_total_000gbp,int_n_fe_sme,int_n_fe_lc,int_n_fe_nc,int_n_fe_total,int_v_fe_sme_000gbp,int_v_fe_lc_000gbp,int_v_fe_nc_000gbp,int_v_fe_total_000gbp,cpd_sme_000gbp,cpd_lc_000gbp,cpd_nc_000gbp,cpd_indiv_000gbp,cpd_tot_rev_000gbp,cpd_lrnr_days,contract_int_n_sme,contract_int_n_lc,contract_int_n_nc,contract_int_n_total,contract_int_v_sme_000gbp,contract_int_v_lc_000gbp,contract_int_v_nc_000gbp,contract_int_v_total_000gbp,cumul_patent,n_disclosures,n_patents_filed,n_external_patents,n_patents_granted,nonsoftware_sme,nonsoftware_lc,software_sme,software_lc,license_inc_nsw_nc_000gbp,license_inc_nsw_lc_000gbp,license_inc_nsw_sme_000gbp,license_inc_ip_nc_000gbp,license_inc_ip_lc_000gbp,license_inc_ip_sme_000gbp,license_inc_sw_nc_000gbp,license_inc_sw_lc_000gbp,license_inc_sw_sme_000gbp,external_investment_spin,n_spinouts_surv3,hefunds_eu_industry,hefunds_noneu_industry,hefunds_research_councils,hefunds_total,hefunds_uk_industry,inc_collab_public,ay_cpi,bci_sme,bci_lc,bci_total,cagr_5yr_2324,cluster
10007854,Cardiff Metropolitan University,Wales,Wales,2015/16,212,21,93,326,518.3314305,76.73997803,1344.969089,1940.040497,5,0,19,24,156.1725869,0,390.4314672,546.604054,14.80946944,8.077892424,428.1282985,1765.019495,2216.035155,25147,14,10,173,197,130.5925942,168.2894255,547.9503694,846.8323891,8,72,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,45.77472374,302.9209659,3746.795769,456.400922,2862.266549,74.2768,805.0966116,245.0294035,1050.126015,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2016/17,145,25,90,260,545.1134286,166.7094466,2426.548612,3138.371487,9,0,16,25,183.9096276,0,386.3425271,570.2521547,6.61545423,0,285.7876227,1540.077745,1832.480822,26284,7,8,168,183,30.43108946,175.9710825,653.606878,860.0090499,12,20,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19.84636269,408.8350714,2368.332614,250.0641699,1136.535037,75.5806,759.4541456,342.6805291,1102.134675,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2017/18,99,52,68,219,417.9959633,1517.025848,682.3360896,2617.357901,7,0,19,26,190.116544,0,403.6721141,593.7886581,11.71951299,20.83468976,257.8292858,1621.199297,1911.582785,18240,8,11,119,138,31.25203464,273.4553031,794.322547,1099.029885,12,12,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15.62601732,598.9973306,2592.616707,622.4363565,1596.458103,76.795,639.364542,1790.481151,2429.845693,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2018/19,80,57,40,177,423.4550883,1403.88714,770.6119625,2597.954191,6,0,19,25,164.0411603,0,357.3299694,521.3711298,0,0,331.8972314,1538.680651,1870.577883,9861,2,10,81,93,8.901458313,180.5724401,707.0301174,896.5040158,12,12,20,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,223.8080947,52.13711298,254.3273804,3345.676689,666.3377366,2426.283209,78.6388,596.397707,1584.45958,2180.857287,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2019/20,41,68,42,151,346.4211744,1353.745157,966.7853343,2666.951666,6,0,18,24,106.8746176,0,126.5297197,233.4043374,0,23.34043374,269.0292099,1748.075643,2040.445286,12403,8,1,28,37,35.62487255,28.25420926,615.4503844,679.3294662,0,12,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,57.73686241,55.27997464,262.8869905,2791.024498,486.4637769,2564.990824,81.4038,488.9206646,1381.999366,1870.920031,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2020/21,52,39,57,148,432.0049182,1011.176347,732.2720729,2175.453338,3,0,8,11,13.05509368,0,122.2431499,135.2982436,0,2.373653397,123.4299766,1710.217272,1836.020902,12241,6,4,19,29,33.23114755,47.47306794,704.9750588,785.6792743,0,12,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,284.8384076,8,0,0,246.8599533,2882.80205,353.6743561,2200.376699,84.2583,478.2911594,1058.649415,1536.940574,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2021/22,44,17,35,96,325.3452017,753.7356808,490.9123328,1569.993215,5,0,13,18,60.20622949,0,203.7749306,263.9811601,0,76.41559897,69.46872634,1711.246292,1857.130617,14795,16,13,60,89,125.0437074,255.8764753,1381.269842,1762.190025,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42.83904791,11.57812106,507.1217023,4344.11102,368.1842496,3762.889343,86.3698,510.5951386,1009.612156,1520.207295,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2022/23,53,27,37,117,412.3540849,1395.911058,376.4499033,2184.715046,8,0,12,20,164.2888306,0,199.1050067,363.3938373,2.176011002,78.33639607,170.8168637,1406.791113,1658.120383,4577,25,10,69,104,121.8566161,158.8488031,1573.255954,1853.961374,0,28,0,0,0,5,0,0,0,0,0,1.088005501,0,0,0,0,0,0,0,12,36.99218703,0,596.2270145,4655.575539,339.4577163,3281.424591,91.9113,699.5875371,1554.759861,2254.347398,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2023/24,58,19,56,133,433.7566438,472.1513707,992.0367261,1897.944741,7,0,12,19,153.5789074,0,217.9160172,371.4949246,1.03769532,0,374.6080106,886.1918035,1261.837509,8924,24,11,82,117,159.8050793,218.9537126,1644.747083,2023.505874,0,32,4,4,0,4,0,0,0,0,0,2.07539064,0,0,0,0,0,0,0,12,25.94238301,4.150781281,856.0986392,4714.24984,452.4351596,2852.624435,96.3674,749.2160212,691.1050833,1440.321104,-0.05096808,Wales
10007854,Cardiff Metropolitan University,Wales,Wales,2024/25,46,24,52,122,268,178,816,1262,7,0,13,20,178,0,250,428,4,1,365,699,1069,28559,15,7,88,110,149,268,1392,1809,0,20,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,12,10,0,875,4851,478,2720,100,597,446,1043,-0.05096808,Wales
10001264,Central School of Ballet,England,London,2021/22,0,0,0,0,0,0,0,0,52,0,0,52,128.5171437,0,0,128.5171437,0,0,0,145.8843253,145.8843253,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,128.5171437,0,128.5171437,,"Small and mid-size, teaching focus"
10001264,Central School of Ballet,England,London,2022/23,0,0,0,0,0,0,0,0,71,0,0,71,187.1369462,0,0,187.1369462,0,0,0,167.5528471,167.5528471,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,187.1369462,0,187.1369462,,"Small and mid-size, teaching focus"
10001264,Central School of Ballet,England,London,2023/24,0,0,0,0,0,0,0,0,76,0,0,76,221.0291032,0,0,221.0291032,0,0,0,183.6720717,183.6720717,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3674,221.0291032,0,221.0291032,,"Small and mid-size, teaching focus"
10001264,Central School of Ballet,England,London,2024/25,0,0,0,0,0,0,0,0,69,0,0,69,199,0,0,199,0,0,0,169,169,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,199,0,199,,"Small and mid-size, teaching focus"
10024024,Central Film School,England,London,2020/21,0,0,0,0,0,0,0,0,1,0,0,1,1186.826698,0,0,1186.826698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2583,1186.826698,0,1186.826698,,
10024024,Central Film School,England,London,2021/22,1,0,0,1,1.157812106,0,0,1.157812106,2,0,0,2,2.315624211,0,0,2.315624211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,3.473436317,0,3.473436317,,
10024024,Central Film School,England,London,2022/23,1,0,0,1,1.088005501,0,0,1.088005501,2,0,0,2,2.176011002,0,0,2.176011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,3.264016503,0,3.264016503,,
10024024,Central Film School,England,London,2023/24,1,0,0,1,1.03769532,0,0,1.03769532,2,0,0,2,2.07539064,0,0,2.07539064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3674,3.113085961,0,3.113085961,,
10024024,Central Film School,England,London,2024/25,1,0,0,1,1,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,0,3,,
10007848,University of Chester,England,North West,2014/15,320,4,103,427,281.8447077,28.59294136,558.2431408,868.6807898,9,11,3,23,25.86980408,3304.52708,21.78509818,3352.181982,162.0266677,194.7043149,4453.691008,251.8901977,5062.312189,29620,0,12,27,39,0,648.1066707,751.5858871,1399.692558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,73.4447,307.7145117,3981.226692,4288.941203,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2015/16,516,3,101,620,239.6441419,56.54524697,766.0534649,1062.242854,134,9,5,148,343.310428,2629.353984,24.23367727,2996.898089,200.6009952,153.4799561,4213.967215,541.2187924,5109.266958,24836,6,11,22,39,52.50630076,1463.444844,588.3398315,2104.290976,0,0,0,0,0,0,0,0,0,1.346315404,0,0,0,0,0,0,0,0,0,0,53.85261616,927.6113134,375.6219977,2105.637292,60.58419318,0,74.2768,635.4608707,4149.344075,4784.804946,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2016/17,101,10,82,193,246.0948974,62.18526976,484.2512497,792.5314168,106,10,2,118,726.3768745,2112.976081,14.55399931,2853.906955,111.1396311,1.323090846,4392.661609,574.2214272,5079.345758,24110,5,6,17,28,64.83145146,324.1572573,267.2643509,656.2530596,0,4,0,0,0,0,0,0,0,1.323090846,0,0,0,0,0,0,0,0,0,0,34.400362,280.4952594,246.0948974,1230.474487,70.12381484,545.1134286,75.5806,1037.303223,2499.318608,3536.621832,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2017/18,96,5,126,227,294.2899928,50.78455629,837.2940947,1182.368644,158,8,5,171,899.7981639,2226.707468,22.13685787,3148.64249,110.6842893,0,3373.917573,264.3401263,3748.941988,16242,9,16,6,31,37.76287519,2845.23732,39.0650433,2922.065239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.569243,71.61924604,166.6775181,3289.276646,304.7073377,1002.669445,76.795,1231.851032,5122.729344,6354.580376,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2018/19,102,3,109,214,344.6136004,7.629821411,1224.586337,1576.829758,115,7,11,133,395.4790765,2177.042376,436.1714573,3008.69291,109.3607736,2.543273804,1356.836574,742.6359507,2211.376572,9770,8,14,9,31,54.68038678,2123.633626,106.8174998,2285.131513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843.873508,16.53127972,540.4456833,3125.683505,227.6230054,625.6453557,78.6388,794.7730637,4308.305824,5103.078887,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2019/20,100,6,112,218,223.5767863,29.48265314,1384.456254,1637.515693,92,9,6,107,345.1927306,1894.260464,753.0360991,2992.489294,146.1848218,0,1697.709444,772.6912011,2616.585467,17704,9,6,8,23,169.5252556,589.6530629,289.9127559,1049.091074,380,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7.370663286,0,0,0,0,395.5589297,22.11198986,638.7908181,2087.126154,242.0034446,579.8255118,81.4038,738.2947725,2513.396181,3251.690953,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2020/21,53,10,69,132,200.573712,26.11018736,1107.30931,1333.993209,104,12,3,119,1071.704509,3434.676465,350.113876,4856.49485,466.4228925,0,1628.32623,169.7162179,2264.465341,13020,14,12,9,35,369.1031032,382.1581969,281.2779275,1032.539228,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.1892858,365.5426231,2219.365926,433.1917449,310.948595,84.2583,1641.381324,3842.944849,5484.326173,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2021/22,50,11,121,182,174.8296279,53.25935686,1763.347837,1991.436822,75,20,6,101,690.0560149,4638.195295,1149.707421,6477.958731,503.6482659,134.3062043,1969.438392,798.8903529,3406.283215,23215,7,10,23,40,202.6171185,625.218537,269.7702206,1097.605876,0,0,0,0,0,0,0,0,0,1.157812106,0,0,0,0,0,0,0,0,0,0,9.262496845,597.4310465,1013.085592,3216.402029,265.1389722,480.4920238,86.3698,1067.502761,5316.673189,6384.17595,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2022/23,41,17,66,124,155.5847866,18.49609352,1343.686794,1517.767674,62,25,15,102,710.4675921,4414.038317,421.0581289,5545.564038,189.3129572,0,1845.25733,817.0921312,2851.662418,19282,11,9,20,40,147.9687481,501.5705359,313.3455843,962.8848683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.96806051,390.5939748,330.7536723,2084.61854,264.3853367,302.4655293,91.9113,1014.021127,4934.104947,5948.126074,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2023/24,45,13,55,113,146.3150401,37.35703153,902.7949286,1086.467,33,18,4,55,791.7615293,2226.894157,70.56328177,3089.218968,1.03769532,0,1132.125594,957.7927805,2090.95607,10006,14,4,27,45,403.6634796,22.82929704,642.3334032,1068.82618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86699236,205.4636734,324.7986352,2287.080486,235.5568377,5601.479338,96.3674,1341.740049,2287.080486,3628.820535,0.0221891,"Small and mid-size, teaching focus"
10007848,University of Chester,England,North West,2024/25,36,3,18,57,124,6,1270,1400,16,16,4,36,695,1635,145,2475,153,0,598,1081,1832,4318,7,2,13,22,102,22,196,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,126,655,2468,130,1264,100,921,1663,2584,0.0221891,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2014/15,0,2,5,7,0,8.169411816,202.8737268,211.0431386,18,0,31,49,17.70039227,0,20.42352954,38.12392181,0,29.95450999,1394.246283,0,1424.200793,0,0,2,11,13,0,19.0619609,324.0533354,343.1152963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,73.4447,17.70039227,27.23137272,44.93176499,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2015/16,0,2,8,10,0,5.385261616,92.89576288,98.28102449,36,0,0,36,47.12103914,0,0,47.12103914,0,16.15578485,1296.501734,0,1312.657519,0,0,3,7,10,0,753.9366262,117.1294401,871.0660664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.3199707,973.3860371,753.9366262,102.3199707,74.2768,47.12103914,759.3218879,806.442927,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2016/17,8,1,9,18,88.64708669,5.292363384,78.06235992,172.00181,46,0,25,71,55.56981553,0,42.33890707,97.90872261,50.27745215,0,1030.687769,0,1080.965221,0,0,1,3,4,0,1346.906481,79.38545076,1426.291932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23090846,1495.092656,1346.906481,3.969272538,75.5806,144.2169022,1352.198845,1496.415747,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2017/18,2,1,9,12,1.30216811,2.60433622,187.5122078,191.4187122,17,0,9,26,58.59756495,0,7.813008659,66.41057361,0,2.60433622,765.6748486,0,768.2791848,0,3,3,0,6,153.655837,1458.428283,0,1612.08412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582.134254,1612.08412,0,76.795,213.55557,1461.032619,1674.588189,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2018/19,1,0,8,9,5.086547608,0,59.76693439,64.853482,36,0,0,36,53.40874988,0,0,53.40874988,0,0,729.9195817,1.271636902,731.1912186,0,1,3,4,8,119.5338688,1401.343866,69.9400296,1590.817764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.05056537,1662.029431,1553.940294,0,78.6388,178.0291663,1401.343866,1579.373032,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2019/20,3,1,8,12,65.10752569,42.99553583,201.4647965,309.567858,23,0,0,23,40.53864807,0,0,40.53864807,0,0,385.7313786,128.9866075,514.7179861,0,1,3,7,11,84.76262779,1297.236738,93.36173496,1475.361101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28443881,1598.205489,1393.055361,0,81.4038,190.4088016,1340.232274,1530.641076,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2020/21,0,2,4,6,0,8.307786889,117.4958431,125.80363,17,0,0,17,23.73653397,0,0,23.73653397,0,0,140.0455504,121.0563232,261.1018736,0,0,1,3,4,0,417.7629978,23.73653397,441.4995318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.373653397,456.9282789,417.7629978,0,84.2583,23.73653397,426.0707847,449.8073187,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2021/22,1,0,5,6,0,0,85.67809582,85.67809582,19,0,0,19,94.94059266,0,0,94.94059266,6.946872634,0,215.3530516,109.99215,332.2920743,0,1,4,6,11,0,537.224817,77.57341108,614.7982281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.789060528,641.4279065,125.0437074,0,86.3698,94.94059266,537.224817,632.1654097,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2022/23,3,2,2,7,25.02412652,51.13625854,10.88005501,87.04044008,17,0,0,17,25.02412652,0,0,25.02412652,0,1.088005501,307.9055568,132.7366711,441.7302334,0,0,5,16,21,0,286.1454468,604.9310585,891.0765053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.98437406,892.1645108,283.9694357,53.31226955,91.9113,50.04825304,337.2817053,387.3299583,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2023/24,2,1,1,4,17.64082044,38.39472685,1.03769532,57.07324261,15,0,0,15,25.94238301,0,0,25.94238301,0,0,421.3043,896.5687567,1317.873057,0,0,4,16,20,0,156.6919934,367.3441434,524.0361367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45234384,653.7480517,156.6919934,129.711915,96.3674,43.58320345,195.0867202,238.6699236,-0.310419668,"Small and mid-size, teaching focus"
10007137,The University of Chichester,England,South East,2024/25,2,3,1,6,3,61,1,65,8,0,2,10,23,0,3,26,0,1,445,72,518,1264,0,2,14,16,0,61,163,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,79,3,100,26,122,148,-0.310419668,"Small and mid-size, teaching focus"
10001386,Chicken Shed Theatre Company,England,London,2019/20,0,0,0,0,0,0,0,0,16,0,0,16,25.7973215,0,0,25.7973215,14.74132657,0,0,0,14.74132657,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4038,25.7973215,0,25.7973215,-1,
10001386,Chicken Shed Theatre Company,England,London,2020/21,0,0,0,0,0,0,0,0,6,0,0,6,3.560480095,0,0,3.560480095,23.73653397,0,0,0,23.73653397,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2583,3.560480095,0,3.560480095,-1,
10001386,Chicken Shed Theatre Company,England,London,2021/22,0,0,0,0,0,0,0,0,13,0,0,13,24.31405422,0,0,24.31405422,32.41873896,0,0,0,32.41873896,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,24.31405422,0,24.31405422,-1,
10001386,Chicken Shed Theatre Company,England,London,2022/23,0,0,0,0,0,0,0,0,29,0,0,29,21.76011002,0,0,21.76011002,30.46415403,0,0,0,30.46415403,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,21.76011002,0,21.76011002,-1,
10001386,Chicken Shed Theatre Company,England,London,2023/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16855493,0,0,0,32.16855493,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3674,0,0,0,-1,
10001386,Chicken Shed Theatre Company,England,London,2024/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,
10001478,"City St George's, University of London",England,London,2014/15,124,84,345,553,228.7435308,1614.820402,2980.473744,4824.037677,4,1,6,11,5.446274544,1.361568636,54.46274544,61.27058862,0,3228.279236,3800.138063,2769.430606,9797.847905,24373,5,18,19,42,379.8776494,791.0713775,1462.324715,2633.273742,424,60,8,0,8,7,7,16,0,0,439.7866694,66.71686316,0,0,0,20.42352954,0,103.4792163,11164.86282,40,,,,,,,73.4447,784.2635343,2847.040018,3631.303552,-0.060541524,Large with teaching and research focus
10001478,"City St George's, University of London",England,London,2015/16,172,106,395,673,659.694548,1373.241712,2300.853025,4333.789285,11,6,19,36,12.11683864,6.73157702,49.81366995,68.6620856,10.77052323,2224.113047,3897.583095,2716.864485,8849.331151,26664,3,14,13,30,1238.610172,591.0324624,1534.799561,3364.442195,460,88,8,0,0,16,13,18,7,0,425.4356677,39.04314672,0,0,0,9.424207828,0,20.19473106,21541.04646,36,0,37.69683131,4473.806087,15765.35338,1620.963746,8230.026065,74.2768,1969.659436,2396.441419,4366.100855,-0.060541524,Large with teaching and research focus
10001478,"City St George's, University of London",England,London,2016/17,95,100,324,519,465.7279778,1114.042492,2762.613687,4342.384157,1,8,18,27,1.323090846,11.90781761,48.9543613,62.18526976,87.32399584,1726.633554,3160.864031,2736.15187,7710.973451,22570,7,19,16,42,128.3398121,666.8377864,1254.290122,2049.467721,476,64,16,0,4,17,15,19,7,0,396.9272538,14.55399931,0,0,0,14.55399931,10.58472677,47.63127046,15877.09015,32,0,181.2634459,3557.791285,15400.77745,1237.089941,7324.630924,75.5806,657.5761505,2200.300077,2857.876227,-0.060541524,Large with teaching and research focus
10001478,"City St George's, University of London",England,London,2017/18,31,75,300,406,319.0311869,1205.80767,2411.61534,3936.454196,1,0,4,5,1.30216811,0,19.53252165,20.83468976,33.85637086,2506.673612,1974.086855,2773.618074,7288.234911,27091,2,24,6,32,117.1951299,713.5881242,1020.899798,1851.683052,420,100,8,0,4,3,7,9,2,0,390.650433,33.85637086,0,0,0,0,0,92.4539358,20834.68976,32,66.41057361,298.1964972,3370.011068,15615.59997,980.5325868,1980.597695,76.795,563.8387916,2310.046227,2873.885019,-0.060541524,Large with teaching and research focus
10001478,"City St George's, University of London",England,London,2018/19,41,111,272,424,225.0797316,1318.687467,2469.518863,4013.286062,0,0,6,6,0,0,39.42074396,39.42074396,21.61782733,2324.552257,1375.911128,2477.148685,6199.229897,22067,1,19,15,35,13.98800592,671.4242842,793.5014268,1478.913717,428,28,8,4,0,7,5,0,0,0,382.7627075,13.98800592,0,0,0,0,0,27.97601184,10732.61545,36,428.5416359,464.1474692,2672.980768,14898.49794,916.8502063,3376.195975,78.6388,281.0317553,2372.874459,2653.906214,-0.060541524,Large with teaching and research focus
